 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
8080,71826,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4747.58444,97.45774511,11971.0,28302.65973,69740,38,71826,23942.0,40816.32322,71071,38,70341,35170.5,48888.65574,69740,601,0,0,0,0,92,72,55.69014006,41.76760505,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
51783,50,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,134890,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,2550.22611,51.89413596,22481.66667,54150.73189,133015,43,134890,44963.33333,77200.54074,134106,57,133625,66812.5,93624.47336,133015,610,0,0,0,0,92,72,29.65379198,22.24034398,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,999865,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.00243033,6.000810109,199973.0,272985.9921,499427,593,999252,499626.0,557.2001436,500020,499232,999234,499617.0,598.2123369,500040,499194,0,0,0,0,92,60,3.000405055,3.000405055,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1009492,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.83075052,5.943583505,201898.4,275818.6159,509330,479,1009013,504506.5,7524.323259,509827,499186,1008995,504497.5,7522.909045,509817,499178,0,0,0,0,92,60,2.971791753,2.971791753,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1029524,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48380805,5.827936017,205904.8,281031.3024,515049,542,1028982,514491.0,1578.262336,515607,513375,1028615,514307.5,1815.143107,515591,513024,0,0,0,0,92,60,2.913968009,2.913968009,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,85139,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4040.451497,82.21848976,14189.83333,33866.88216,83318,17,85139,28379.66667,48504.87573,84387,49,83880,41940.0,58517.32878,83318,562,0,0,0,0,92,72,46.98199415,35.23649561,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,231538,5,4,212,140,194,0,42.4,84.78679142,128,0,35.0,62.0644826,1520.268811,38.87050938,28942.25,80840.32937,229010,4,231538,57884.5,114509.0214,229647,72,229689,76563.0,132023.401,229010,4,0,0,0,0,112,92,21.59472743,17.27578195,0,194,35.2,68.15798641,4645.511111,0,0,0,1,0,0,0,0,0,39.11111111,42.4,35.0,112,0,0,0,0,0,0,5,212,4,140,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,66386,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,5121.561775,105.4439189,11064.33333,25858.55062,63842,70,66386,22128.66667,37427.43387,65343,70,64493,32246.5,44682.78461,63842,651,0,0,0,0,92,72,60.25366794,45.19025096,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1020696,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.63502551,5.878341837,204139.2,278905.0971,513548,410,1020208,510104.0,5450.379069,513958,506250,1020286,510143.0,5521.089748,514047,506239,0,0,0,0,92,60,2.939170919,2.939170919,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
2106,59,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,203389.8305,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16949.15254,16949.15254,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
4081,83,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,144578.3133,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12048.19277,12048.19277,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,72559,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4740.969418,96.4732149,12093.16667,28792.70476,70864,48,72559,24186.33333,41333.40734,71913,50,71434,35717.0,49705.36408,70864,570,0,0,0,0,92,72,55.12755137,41.34566353,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,81010,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4246.389335,86.4090853,13501.66667,32144.69247,79114,17,81010,27003.33333,46096.29265,80229,17,79686,39843.0,55537.58081,79114,572,0,0,0,0,92,72,49.37662017,37.03246513,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,122917,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,2774.229765,56.9489981,20486.16667,49289.32798,121096,41,122917,40972.33333,70490.23746,122367,41,121700,60850.0,85200.71028,121096,604,0,0,0,0,92,72,32.54228463,24.40671347,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1029384,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48618591,5.828728638,205876.8,281229.1403,514557,389,1028969,514484.5,1071.266773,515242,513727,1028699,514349.5,843.57839,514946,513753,0,0,0,0,92,60,2.914364319,2.914364319,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
4176,88,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,136363.6364,22727.27273,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11363.63636,11363.63636,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,72799,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4684.130277,96.15516697,12133.16667,28770.03276,70857,24,72799,24266.33333,41373.87456,72039,24,71467,35733.5,49672.13006,70857,610,0,0,0,0,92,72,54.9458097,41.20935727,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52721,37,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,324324.3243,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,27027.02703,27027.02703,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,59159,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5764.127183,118.3251914,9859.833333,23008.76224,56820,17,59159,19719.66667,33396.04122,58279,17,57407,28703.5,39762.73563,56820,587,0,0,0,0,92,72,67.6143951,50.71079633,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,996589,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06160815,6.020536048,199317.8,272145.6404,498619,489,996100,498050.0,1622.102956,499197,496903,995941,497970.5,1608.667927,499108,496833,0,0,0,0,92,60,3.010268024,3.010268024,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,179618,6,5,5737,146,2805,0,956.1666667,1152.889312,128,0,29.2,55.2919524,32752.84214,61.24107829,17961.8,55556.2294,176075,48,179618,35923.6,79417.5281,177989,48,177968,44492.0,87722.42025,176075,437,0,0,0,0,132,112,33.40422452,27.83685377,0,2805,490.25,917.6872239,842149.8409,0,0,0,1,0,0,0,0,0,534.8181818,956.1666667,29.2,132,0,0,0,0,0,0,6,5737,5,146,8192,318,5,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1003669,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.93419942,5.978066474,200733.8,274095.7472,501312,368,1003134,501567.0,749.5331881,502097,501037,1002884,501442.0,336.5828278,501680,501204,0,0,0,0,92,60,2.989033237,2.989033237,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,64894,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5254.723087,107.8682159,10815.66667,25578.15149,63024,38,64894,21631.33333,36878.90765,64214,38,63627,31813.5,44138.31239,63024,603,0,0,0,0,92,72,61.63898049,46.22923537,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1012655,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.77505666,5.925018886,202531.0,276558.4096,514227,430,1012225,506112.5,12287.39454,514801,497424,1011821,505910.5,12369.41892,514657,497164,0,0,0,0,92,60,2.962509443,2.962509443,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
1853,83,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,144578.3133,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12048.19277,12048.19277,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
4076,91,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,131868.1319,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10989.01099,10989.01099,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,318,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1009428,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.83188103,5.943960342,201885.6,275561.3253,508778,607,1008804,504402.0,7047.026181,509385,499419,1008676,504338.0,7161.57748,509402,499274,0,0,0,0,92,60,2.971980171,2.971980171,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,78413,21,34,57592,320,5840,0,2742.47619,1726.635214,128,0,9.411764706,20.97923598,738551.0056,701.4143063,1452.092593,9611.123754,70758,0,78413,3920.65,16555.32547,74253,3,76834,2328.30303,12285.78136,70758,0,0,0,0,0,432,692,267.8127351,433.6015712,0,5840,1034.142857,1693.293331,2867242.306,0,0,0,1,0,0,0,0,1,1052.945455,2742.47619,9.411764706,432,0,0,0,0,0,0,21,57592,34,320,8192,1128,20,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52312,43,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.81395,23255.81395,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,996607,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06128193,6.02042731,199321.4,272214.6176,498761,396,996211,498105.5,1713.319731,499317,496894,995984,497992.0,1647.5588,499157,496827,0,0,0,0,92,60,3.010213655,3.010213655,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,62382,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5466.320413,112.211856,10397.0,24460.41029,60323,71,62382,20794.0,35269.86608,61518,71,60926,30463.0,42228.41697,60323,603,0,0,0,0,92,72,64.12106056,48.09079542,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52724,30,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,400000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33333.33333,33333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,59701,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5762.047537,117.2509673,9950.166667,23395.58954,57702,4,59701,19900.33333,33946.6171,59097,4,58456,29228.0,40268.31698,57702,754,0,0,0,0,92,72,67.00055275,50.25041457,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,81767,4,3,208,134,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,4182.616459,85.60910881,13627.83333,32418.36649,79799,19,81767,27255.66667,46588.49627,81050,19,80419,40209.5,55988.00783,79799,620,0,0,0,0,92,72,48.91949075,36.68961806,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,122141,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,2816.417092,57.31081291,20356.83333,49008.685,120394,18,122141,40713.66667,69985.26842,121525,18,120950,60475.0,84738.26244,120394,556,0,0,0,0,92,72,32.74903595,24.56177696,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,996473,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06371071,6.021236903,199294.6,272126.016,498679,374,996099,498049.5,1615.738995,499192,496907,995671,497835.5,1721.805012,499053,496618,0,0,0,0,92,60,3.010618451,3.010618451,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,65018,4,3,208,134,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,5260.081823,107.6624935,10836.33333,25679.68041,63252,22,65018,21672.66667,37074.78633,64482,22,63863,31931.5,44293.87588,63252,611,0,0,0,0,92,72,61.52142484,46.14106863,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,11,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1090909.091,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,90909.09091,90909.09091,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16393,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
3026,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52861,4,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1004145,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.92569798,5.975232661,200829.0,274181.8012,501436,371,1003774,501887.0,209.3036072,502035,501739,1003330,501665.0,200.8183259,501807,501523,0,0,0,0,92,60,2.98761633,2.98761633,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1002156,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96127549,5.98709183,200431.2,273702.3053,500486,516,1001584,500792.0,350.7249635,501040,500544,1001640,500820.0,336.5828278,501058,500582,0,0,0,0,92,60,2.993545915,2.993545915,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,75793,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,4485.902392,92.35681395,12632.16667,28995.2624,71786,89,75793,25264.33333,42918.15297,74820,106,72358,36179.0,50355.90232,71786,572,0,0,0,0,92,72,52.77532226,39.58149169,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1020014,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.64681661,5.882272204,204002.8,278401.2679,509295,578,1019265,509632.5,562.149891,510030,509235,1019436,509718.0,461.0336213,510044,509392,0,0,0,0,92,60,2.941136102,2.941136102,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,98306,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,3468.760808,71.2062336,16384.33333,39068.29249,96129,48,98306,32768.66667,56141.23035,97594,48,96739,48369.5,67542.13263,96129,610,0,0,0,0,92,72,40.68927634,30.51695726,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
4279,94,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,127659.5745,21276.59574,94.0,0.0,94,94,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10638.29787,10638.29787,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,62656,4,3,208,134,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,5458.375894,111.721144,10442.66667,24655.73038,60768,33,62656,20885.33333,35566.2072,61952,33,61350,30675.0,42557.92873,60768,582,0,0,0,0,92,72,63.84065373,47.8804903,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,1010704,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.80936852,5.936456173,202140.8,276029.954,506381,518,1010186,505093.0,2588.010819,506923,503263,1010086,505043.0,2624.780372,506899,503187,0,0,0,0,92,60,2.968228087,2.968228087,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
53531,7,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1714285.714,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,142857.1429,142857.1429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
52712,31,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,387096.7742,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32258.06452,32258.06452,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,999900,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.00180018,6.00060006,199980.0,272901.9649,499220,459,999441,499720.5,480.1255044,500060,499381,999157,499578.5,142.128463,499679,499478,0,0,0,0,92,60,3.00030003,3.00030003,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,993830,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.11174949,6.037249831,198766.0,271424.3718,497092,535,993289,496644.5,1429.062805,497655,495634,993267,496633.5,1405.021174,497627,495640,0,0,0,0,92,60,3.018624916,3.018624916,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,2
8080,70073,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4866.35366,99.89582293,11678.83333,27744.67472,68310,50,70073,23357.66667,39922.21349,69455,64,68867,34433.5,47908.60575,68310,557,0,0,0,0,92,72,57.08332739,42.81249554,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,2
